estimator,hidden_dims,activation,dag_idx,n_nodes,in_degree,alpha,sample_size,n_fit,density,kl,kl_se,fit_time_s,fit_rss_delta_bytes,stored_params,free_params,memory_bytes,memory_bytes_native,stop_epoch_mean,frac_at_ceiling
mle,,,2,5,10,0.5,600,480,1.0,0.1640837880750238,0.0103882882696348,0.0137362999998913,0,62,31,496,496,,
nn_linear,[],linear,2,5,10,0.5,600,480,1.0,0.2248835145121084,0.003256740787567,2.689048299999968,-5406720,52,52,416,208,,
nn_32_relu,[32],ReLU,2,5,10,0.5,600,480,1.0,0.0275869227583257,0.0015626813622296,1.7776652000000013,-2080768,1162,1162,9296,4648,,
mle,,,2,5,10,0.5,1000,800,1.0,0.1450359405420584,0.0108449643483288,0.0121501999999509,0,62,31,496,496,,
nn_linear,[],linear,2,5,10,0.5,1000,800,1.0,0.1088232955961487,0.0030206534411893,3.8567563999999943,-5373952,52,52,416,208,,
nn_32_relu,[32],ReLU,2,5,10,0.5,1000,800,1.0,0.0201853864804267,0.0011309052262363,3.076940299999933,-1392640,1162,1162,9296,4648,,
mle,,,2,5,10,0.5,1400,1120,1.0,0.0719838412928747,0.00810457931046,0.0124805000000378,0,62,31,496,496,,
nn_linear,[],linear,2,5,10,0.5,1400,1120,1.0,0.1071992339131587,0.0028150613289063,4.082030399999894,-3829760,52,52,416,208,,
nn_32_relu,[32],ReLU,2,5,10,0.5,1400,1120,1.0,0.0101578204568993,0.0008859587131505,4.391095899999982,-585728,1162,1162,9296,4648,,
mle,,,1,5,2,0.1,600,480,0.7,0.0271283543782139,0.0002902659567318,0.018145099999856,20480,30,15,240,240,,
nn_linear,[],linear,1,5,2,0.1,600,480,0.7,0.1327025457992539,0.0023599115784095,2.8673257000000376,-512000,40,40,320,160,200.0,1.0
nn_32_relu,[32],ReLU,1,5,2,0.1,600,480,0.7,0.010426669215973,0.0001237362429607,2.852984500000275,-1019904,970,970,7760,3880,140.2,0.2
mle,,,1,5,2,0.1,1000,800,0.7,0.0237869741228277,0.0002859372350978,0.0125058999997236,0,30,15,240,240,,
nn_linear,[],linear,1,5,2,0.1,1000,800,0.7,0.0572657415347107,0.0018097309911986,4.433429700000033,-4444160,40,40,320,160,195.2,0.6
nn_32_relu,[32],ReLU,1,5,2,0.1,1000,800,0.7,0.0063144205685831,6.563082935562083e-05,2.98585520000006,-864256,970,970,7760,3880,88.0,0.0
mle,,,1,5,2,0.1,1400,1120,0.7,0.0208848172217824,0.000297474016421,0.0095647000002827,0,30,15,240,240,,
nn_linear,[],linear,1,5,2,0.1,1400,1120,0.7,0.0301956146152876,0.0011836644363636,5.546638199999961,-3665920,40,40,320,160,177.4,0.6
nn_32_relu,[32],ReLU,1,5,2,0.1,1400,1120,0.7,0.0068320435745848,7.156355196531039e-05,4.542902600000161,-684032,970,970,7760,3880,98.8,0.0
mle,,,2,5,2,0.1,600,480,0.7,0.0376837709219396,0.0002841330134036,0.0099039000001539,8192,30,15,240,240,,
nn_linear,[],linear,2,5,2,0.1,600,480,0.7,0.3053262577381682,0.0007813798714805,2.867755700000089,-3735552,40,40,320,160,200.0,1.0
nn_32_relu,[32],ReLU,2,5,2,0.1,600,480,0.7,0.0110460605127658,0.001146157179327,2.3237168000000565,-1249280,970,970,7760,3880,113.8,0.2
mle,,,2,5,2,0.1,1000,800,0.7,0.0047793203039993,0.0002727040581521,0.0104127999998127,0,30,15,240,240,,
nn_linear,[],linear,2,5,2,0.1,1000,800,0.7,0.0824469408831148,0.0006826925860053,3.8745378000003257,-3764224,40,40,320,160,169.6,0.8
nn_32_relu,[32],ReLU,2,5,2,0.1,1000,800,0.7,0.0090339083659139,0.0008587331657478,2.385806799999955,-1507328,970,970,7760,3880,72.4,0.2
mle,,,2,5,2,0.1,1400,1120,0.7,0.0039868207899268,0.0002726742227801,0.0117546000001311,8192,30,15,240,240,,
nn_linear,[],linear,2,5,2,0.1,1400,1120,0.7,0.089145159373824,0.0007570043064378,5.496061599999848,-4227072,40,40,320,160,173.0,0.8
nn_32_relu,[32],ReLU,2,5,2,0.1,1400,1120,0.7,0.0032597212610392,0.0010119555493023,3.821085600000061,-729088,970,970,7760,3880,84.2,0.2
mle,,,3,5,2,0.1,600,480,0.7,0.0193038316664887,0.0001551655182315,0.0093560000000252,0,30,15,240,240,,
nn_linear,[],linear,3,5,2,0.1,600,480,0.7,0.3095181438681443,0.0031923818438694,2.986459300000206,-3330048,40,40,320,160,200.0,1.0
nn_32_relu,[32],ReLU,3,5,2,0.1,600,480,0.7,0.0304315341353305,0.0001998520743812,3.1250559000000067,-864256,970,970,7760,3880,143.2,0.4
mle,,,3,5,2,0.1,1000,800,0.7,0.0163581981011221,9.798066231304388e-05,0.0113400999998702,0,30,15,240,240,,
nn_linear,[],linear,3,5,2,0.1,1000,800,0.7,0.2130654757163176,0.0021530022712181,4.260554299999967,-3637248,40,40,320,160,179.4,0.8
nn_32_relu,[32],ReLU,3,5,2,0.1,1000,800,0.7,0.0173231822694376,0.0001589495387572,4.415805199999795,-995328,970,970,7760,3880,132.8,0.2
mle,,,3,5,2,0.1,1400,1120,0.7,0.0097909577115359,4.586711377439129e-05,0.009304400000019,0,30,15,240,240,,
nn_linear,[],linear,3,5,2,0.1,1400,1120,0.7,0.1407825810506137,0.0012517153660745,5.605245700000069,-3690496,40,40,320,160,178.8,0.8
nn_32_relu,[32],ReLU,3,5,2,0.1,1400,1120,0.7,0.0144059122309618,7.048905106217136e-05,4.299147299999731,-757760,970,970,7760,3880,93.8,0.0
mle,,,4,5,2,0.1,600,480,0.7,0.0642810223182986,0.0089213297289206,0.0100826000002598,0,30,15,240,240,,
nn_linear,[],linear,4,5,2,0.1,600,480,0.7,0.3407029975291803,0.0012329637112821,2.8215312000002086,-3735552,40,40,320,160,196.0,0.8
nn_32_relu,[32],ReLU,4,5,2,0.1,600,480,0.7,0.0191499987689297,0.0005825536333356,3.0842436000002635,-1212416,970,970,7760,3880,148.4,0.4
mle,,,4,5,2,0.1,1000,800,0.7,0.0742207240316361,0.0046482191895769,0.0113956999998663,0,30,15,240,240,,
nn_linear,[],linear,4,5,2,0.1,1000,800,0.7,0.1116112281450423,0.0018167932060992,4.578569199999947,-3764224,40,40,320,160,200.0,1.0
nn_32_relu,[32],ReLU,4,5,2,0.1,1000,800,0.7,0.0167279387750752,0.001825823426895,2.719731700000011,-1474560,970,970,7760,3880,83.2,0.0
mle,,,4,5,2,0.1,1400,1120,0.7,0.0432332743248155,0.0076892208950886,0.0105397000002085,0,30,15,240,240,,
nn_linear,[],linear,4,5,2,0.1,1400,1120,0.7,0.0313128125669339,0.0007234300217757,5.937479199999871,-3473408,40,40,320,160,189.6,0.8
nn_32_relu,[32],ReLU,4,5,2,0.1,1400,1120,0.7,0.0062098188946893,0.0007542795908726,4.010716499999944,-860160,970,970,7760,3880,87.2,0.2
mle,,,5,5,2,0.1,600,480,0.7,0.00094528179052,4.377908268204608e-05,0.0095157999999173,0,30,15,240,240,,
nn_linear,[],linear,5,5,2,0.1,600,480,0.7,0.1154943401543888,0.0004666038659889,2.730851799999982,-3817472,40,40,320,160,185.4,0.8
nn_32_relu,[32],ReLU,5,5,2,0.1,600,480,0.7,0.0047973190718266,0.000102334297824,2.489619999999832,-1204224,970,970,7760,3880,121.2,0.4
mle,,,5,5,2,0.1,1000,800,0.7,0.0010113549864071,6.501077067506482e-05,0.0109202000003278,0,30,15,240,240,,
nn_linear,[],linear,5,5,2,0.1,1000,800,0.7,0.0643218854480166,0.0002432151730331,3.86304680000012,-4460544,40,40,320,160,167.6,0.8
nn_32_relu,[32],ReLU,5,5,2,0.1,1000,800,0.7,0.0022414442663589,4.994757100804909e-05,4.328753399999641,-925696,970,970,7760,3880,128.0,0.4
mle,,,5,5,2,0.1,1400,1120,0.7,0.0007202608919582,2.9903496047756187e-05,0.0106720999997378,0,30,15,240,240,,
nn_linear,[],linear,5,5,2,0.1,1400,1120,0.7,0.0282674929904155,0.0002680987296854,5.427606599999763,-3657728,40,40,320,160,170.4,0.8
nn_32_relu,[32],ReLU,5,5,2,0.1,1400,1120,0.7,0.0011732236458466,3.437604204727837e-05,5.283302100000128,-782336,970,970,7760,3880,114.2,0.4
mle,,,1,5,2,1.0,600,480,0.7,0.013162713388793,0.0001072648829399,0.009501900000032,0,30,15,240,240,,
nn_linear,[],linear,1,5,2,1.0,600,480,0.7,0.0958191190078372,0.0008847400222136,2.477559699999801,-3735552,40,40,320,160,169.8,0.8
nn_32_relu,[32],ReLU,1,5,2,1.0,600,480,0.7,0.0131508374266837,8.246243638200242e-05,1.8703848000000107,-1253376,970,970,7760,3880,89.2,0.0
mle,,,1,5,2,1.0,1000,800,0.7,0.0073688369041149,3.860837814096294e-05,0.0105137000000468,0,30,15,240,240,,
nn_linear,[],linear,1,5,2,1.0,1000,800,0.7,0.0805376650379824,0.0012333738490201,2.64129980000007,-3702784,40,40,320,160,113.4,0.2
nn_32_relu,[32],ReLU,1,5,2,1.0,1000,800,0.7,0.0133062712262444,4.216235136062908e-05,1.8516174000001229,-1454080,970,970,7760,3880,55.4,0.0
mle,,,1,5,2,1.0,1400,1120,0.7,0.0055904091648743,6.971788595893489e-05,0.0091799000001628,4096,30,15,240,240,,
nn_linear,[],linear,1,5,2,1.0,1400,1120,0.7,0.0783536461892602,0.0012493800503078,4.212857399999848,-3641344,40,40,320,160,133.4,0.4
nn_32_relu,[32],ReLU,1,5,2,1.0,1400,1120,0.7,0.0140677019141162,5.43712472388613e-05,2.2968653000002632,-712704,970,970,7760,3880,50.4,0.0
mle,,,2,5,2,1.0,600,480,0.7,0.0189786395391269,0.0003495580350406,0.0104355999997096,0,30,15,240,240,,
nn_linear,[],linear,2,5,2,1.0,600,480,0.7,0.1164720003352112,0.0014093303050372,2.1430931999998397,-3727360,40,40,320,160,147.0,0.4
nn_32_relu,[32],ReLU,2,5,2,1.0,600,480,0.7,0.0195524538375861,0.0004034760822826,2.276103799999873,-1241088,970,970,7760,3880,111.8,0.0
mle,,,2,5,2,1.0,1000,800,0.7,0.0061068491349942,5.40901357056004e-05,0.0092043999998168,0,30,15,240,240,,
nn_linear,[],linear,2,5,2,1.0,1000,800,0.7,0.0535336474493739,0.0016867017173034,3.583232699999826,-3768320,40,40,320,160,154.2,0.4
nn_32_relu,[32],ReLU,2,5,2,1.0,1000,800,0.7,0.0056452208757784,7.644096392954371e-05,3.239480999999614,-1515520,970,970,7760,3880,97.2,0.0
mle,,,2,5,2,1.0,1400,1120,0.7,0.0594251793111288,0.0027078386299913,0.0106445000001258,4096,30,15,240,240,,
nn_linear,[],linear,2,5,2,1.0,1400,1120,0.7,0.0566600155647664,0.0016454075743697,3.4441043000001628,-3473408,40,40,320,160,109.4,0.2
nn_32_relu,[32],ReLU,2,5,2,1.0,1400,1120,0.7,0.0075531040818064,0.0001313525732751,3.523881800000254,-811008,970,970,7760,3880,76.2,0.0
mle,,,3,5,2,1.0,600,480,0.7,0.0265324505682037,0.0001761907333955,0.008677599999828,0,30,15,240,240,,
nn_linear,[],linear,3,5,2,1.0,600,480,0.7,0.0917261576084328,0.0007844787659339,2.792501199999606,-3735552,40,40,320,160,187.6,0.8
nn_32_relu,[32],ReLU,3,5,2,1.0,600,480,0.7,0.026435685266263,9.883250584959734e-05,1.4982559999998557,36864,970,970,7760,3880,71.8,0.0
mle,,,3,5,2,1.0,1000,800,0.7,0.0161838479658505,5.6379383520570747e-05,0.0103447999999843,0,30,15,240,240,,
nn_linear,[],linear,3,5,2,1.0,1000,800,0.7,0.0737143948271377,0.0012476962266703,3.982718100000056,-4640768,40,40,320,160,172.2,0.4
nn_32_relu,[32],ReLU,3,5,2,1.0,1000,800,0.7,0.010038483312667,8.335855713201854e-05,2.400056199999653,-921600,970,970,7760,3880,70.2,0.0
mle,,,3,5,2,1.0,1400,1120,0.7,0.0131585513836066,6.996453797976834e-05,0.0088184999999612,0,30,15,240,240,,
nn_linear,[],linear,3,5,2,1.0,1400,1120,0.7,0.0746982336493376,0.0013464237024533,2.995658000000276,-3411968,40,40,320,160,95.8,0.0
nn_32_relu,[32],ReLU,3,5,2,1.0,1400,1120,0.7,0.0090726175486822,7.101655846038774e-05,2.7048631000002388,-827392,970,970,7760,3880,60.2,0.0
mle,,,4,5,2,1.0,600,480,0.7,0.0147723311923408,0.0001917583669501,0.0087848999996822,0,30,15,240,240,,
nn_linear,[],linear,4,5,2,1.0,600,480,0.7,0.1146849783993574,0.0007809913076718,1.6748280000001614,-3735552,40,40,320,160,115.2,0.0
nn_32_relu,[32],ReLU,4,5,2,1.0,600,480,0.7,0.0215095603423459,6.315054129025373e-05,1.3942243999999846,-1220608,970,970,7760,3880,65.2,0.0
mle,,,4,5,2,1.0,1000,800,0.7,0.01515302725441,9.06813499474264e-05,0.0092270000000098,0,30,15,240,240,,
nn_linear,[],linear,4,5,2,1.0,1000,800,0.7,0.0893514387100429,0.0005805229657197,2.68226709999999,-3768320,40,40,320,160,117.0,0.0
nn_32_relu,[32],ReLU,4,5,2,1.0,1000,800,0.7,0.0145559844958872,9.254692917905784e-05,1.517071599999781,-1486848,970,970,7760,3880,46.8,0.0
mle,,,4,5,2,1.0,1400,1120,0.7,0.0114827610306009,8.629560548880201e-05,0.0108040999998593,4096,30,15,240,240,,
nn_linear,[],linear,4,5,2,1.0,1400,1120,0.7,0.086932679474241,0.0007131095292085,3.461009699999977,-3407872,40,40,320,160,112.4,0.0
nn_32_relu,[32],ReLU,4,5,2,1.0,1400,1120,0.7,0.0137870994561035,0.0001539557624959,1.9345219000001637,-847872,970,970,7760,3880,42.2,0.0
mle,,,5,5,2,1.0,600,480,0.7,0.039330242677628,0.0015250955923823,0.0110446000003321,0,30,15,240,240,,
nn_linear,[],linear,5,5,2,1.0,600,480,0.7,0.0837633044093534,0.000716578811621,2.907067299999653,-3735552,40,40,320,160,200.0,1.0
nn_32_relu,[32],ReLU,5,5,2,1.0,600,480,0.7,0.0158325408276045,0.0004281606901789,2.5827862000001005,-1253376,970,970,7760,3880,125.2,0.2
mle,,,5,5,2,1.0,1000,800,0.7,0.0421785897505937,0.0090366179437917,0.0094529999996666,0,30,15,240,240,,
nn_linear,[],linear,5,5,2,1.0,1000,800,0.7,0.0156480737270866,0.0006236099446659,4.555587899999864,-4542464,40,40,320,160,200.0,1.0
nn_32_relu,[32],ReLU,5,5,2,1.0,1000,800,0.7,0.0076628676619807,0.000281004364689,3.05649990000029,-901120,970,970,7760,3880,94.0,0.0
mle,,,5,5,2,1.0,1400,1120,0.7,0.0327645647025215,0.0014772623170138,0.0091170000000602,4096,30,15,240,240,,
nn_linear,[],linear,5,5,2,1.0,1400,1120,0.7,0.0207633026850829,0.0008763555856894,4.598927200000162,-3538944,40,40,320,160,147.6,0.4
nn_32_relu,[32],ReLU,5,5,2,1.0,1400,1120,0.7,0.0103479663052311,0.0003629888644585,2.2975553000001128,-958464,970,970,7760,3880,50.6,0.0
mle,,,1,5,4,0.1,600,480,1.0,0.0048105694177007,7.377130244035376e-05,0.0124329000000216,4096,62,31,496,496,,
nn_linear,[],linear,1,5,4,0.1,600,480,1.0,0.1074814286890303,0.0005471618084799,2.964735299999574,-3624960,52,52,416,208,200.0,1.0
nn_32_relu,[32],ReLU,1,5,4,0.1,600,480,1.0,0.0161719660809081,0.0002829013796584,2.3548314999998183,-2142208,1162,1162,9296,4648,112.2,0.2
mle,,,1,5,4,0.1,1000,800,1.0,0.0031586002243455,7.551290784747899e-05,0.0111292999999932,0,62,31,496,496,,
nn_linear,[],linear,1,5,4,0.1,1000,800,1.0,0.0957904479718839,0.0002457877019578,4.234626199999639,-4251648,52,52,416,208,187.6,0.8
nn_32_relu,[32],ReLU,1,5,4,0.1,1000,800,1.0,0.0099512014463946,0.0001297064087905,3.267732600000272,-1703936,1162,1162,9296,4648,97.6,0.2
mle,,,1,5,4,0.1,1400,1120,1.0,0.0021394959117887,7.545986025305217e-05,0.0104903999999805,4096,62,31,496,496,,
nn_linear,[],linear,1,5,4,0.1,1400,1120,1.0,0.0537039776665205,0.0001457787539476,6.076108499999918,-4259840,52,52,416,208,194.4,0.6
nn_32_relu,[32],ReLU,1,5,4,0.1,1400,1120,1.0,0.0031410462630057,4.009274802018513e-05,4.851343100000122,-1372160,1162,1162,9296,4648,106.6,0.0
mle,,,2,5,4,0.1,600,480,1.0,0.053353572672066,0.0009837735297021,0.0100768000002062,0,62,31,496,496,,
nn_linear,[],linear,2,5,4,0.1,600,480,1.0,0.2836811663225165,0.0016109186915207,2.816960299999664,-4648960,52,52,416,208,192.2,0.8
nn_32_relu,[32],ReLU,2,5,4,0.1,600,480,1.0,0.0070115211897716,0.0002751580715049,2.695977100000164,-1384448,1162,1162,9296,4648,130.0,0.4
mle,,,2,5,4,0.1,1000,800,1.0,0.0068376131539327,0.0001998622712897,0.0122166999999535,4096,62,31,496,496,,
nn_linear,[],linear,2,5,4,0.1,1000,800,1.0,0.1074449454723309,0.001714446389806,3.742904100000033,-4399104,52,52,416,208,165.0,0.8
nn_32_relu,[32],ReLU,2,5,4,0.1,1000,800,1.0,0.0075331477428374,0.000243458018361,3.900871400000142,-1482752,1162,1162,9296,4648,117.0,0.4
mle,,,2,5,4,0.1,1400,1120,1.0,0.0067435680543605,0.000202881462763,0.0124783999999635,0,62,31,496,496,,
nn_linear,[],linear,2,5,4,0.1,1400,1120,1.0,0.0790068866281894,0.0010837727392258,5.134681900000032,-2797568,52,52,416,208,165.4,0.6
nn_32_relu,[32],ReLU,2,5,4,0.1,1400,1120,1.0,0.0042701789072215,0.0001915144873419,4.72049990000005,-1269760,1162,1162,9296,4648,103.4,0.2
mle,,,3,5,4,0.1,600,480,1.0,0.020058695036896,0.0005672801786863,0.0119872999998733,0,62,31,496,496,,
nn_linear,[],linear,3,5,4,0.1,600,480,1.0,0.1901804487425584,0.0052514362469371,2.892207999999755,-3993600,52,52,416,208,191.8,0.8
nn_32_relu,[32],ReLU,3,5,4,0.1,600,480,1.0,0.0646043357465548,0.0050691341401534,1.872455600000194,-1462272,1162,1162,9296,4648,88.8,0.0
mle,,,3,5,4,0.1,1000,800,1.0,0.0110304377266127,0.0004915011602531,0.0124855000003663,0,62,31,496,496,,
nn_linear,[],linear,3,5,4,0.1,1000,800,1.0,0.1626729519630856,0.0062365442878851,4.533160999999836,-5079040,52,52,416,208,197.4,0.8
nn_32_relu,[32],ReLU,3,5,4,0.1,1000,800,1.0,0.0230307886372685,0.0013673574829919,3.153580099999999,-1691648,1162,1162,9296,4648,95.2,0.0
mle,,,3,5,4,0.1,1400,1120,1.0,0.0097822396043613,0.0005098683922096,0.0119675000000825,0,62,31,496,496,,
nn_linear,[],linear,3,5,4,0.1,1400,1120,1.0,0.1007664569304156,0.0077010231303352,5.740271099999973,-2916352,52,52,416,208,183.2,0.8
nn_32_relu,[32],ReLU,3,5,4,0.1,1400,1120,1.0,0.0076772638651983,0.0001972048555897,5.732054000000062,-1261568,1162,1162,9296,4648,124.6,0.0
mle,,,4,5,4,0.1,600,480,1.0,0.0430969420152746,0.0002398881808402,0.010257299999921,0,62,31,496,496,,
nn_linear,[],linear,4,5,4,0.1,600,480,1.0,0.166671922415596,0.0015873761448723,2.8732880000002297,-4980736,52,52,416,208,200.0,1.0
nn_32_relu,[32],ReLU,4,5,4,0.1,600,480,1.0,0.0193807029423705,0.0039577678387584,3.8541119000001354,-1490944,1162,1162,9296,4648,183.8,0.8
mle,,,4,5,4,0.1,1000,800,1.0,0.055513552109734,0.0123570228123006,0.0124292999998942,4096,62,31,496,496,,
nn_linear,[],linear,4,5,4,0.1,1000,800,1.0,0.0638105322353041,0.002006243892694,4.823630800000046,-4964352,52,52,416,208,200.0,1.0
nn_32_relu,[32],ReLU,4,5,4,0.1,1000,800,1.0,0.0114194171823022,0.0022157231579072,5.66248429999996,-1712128,1162,1162,9296,4648,167.4,0.2
mle,,,4,5,4,0.1,1400,1120,1.0,0.0568969150949345,0.0123582143329433,0.0114230999997744,0,62,31,496,496,,
nn_linear,[],linear,4,5,4,0.1,1400,1120,1.0,0.0450580223802309,0.0020524866441502,5.893581199999971,-3026944,52,52,416,208,188.2,0.6
nn_32_relu,[32],ReLU,4,5,4,0.1,1400,1120,1.0,0.0134664677283429,0.0021953069215364,6.629621199999747,-1236992,1162,1162,9296,4648,144.2,0.4
mle,,,5,5,4,0.1,600,480,1.0,0.0673264131754968,0.002365628802591,0.0108642000000145,0,62,31,496,496,,
nn_linear,[],linear,5,5,4,0.1,600,480,1.0,0.1138237057425975,0.0018025421915267,2.822129899999709,-4259840,52,52,416,208,196.4,0.8
nn_32_relu,[32],ReLU,5,5,4,0.1,600,480,1.0,0.0227585571374054,0.0027652347609219,2.8767017999998643,-1597440,1162,1162,9296,4648,139.4,0.6
mle,,,5,5,4,0.1,1000,800,1.0,0.031712618600419,0.0022410819875615,0.0110712000000603,0,62,31,496,496,,
nn_linear,[],linear,5,5,4,0.1,1000,800,1.0,0.0602842037961875,0.0010969099624621,4.228748099999848,-4792320,52,52,416,208,185.6,0.8
nn_32_relu,[32],ReLU,5,5,4,0.1,1000,800,1.0,0.0052189897704752,0.0003644248410279,4.227173000000221,-1576960,1162,1162,9296,4648,126.8,0.0
mle,,,5,5,4,0.1,1400,1120,1.0,0.013517498814455,0.0003860918395566,0.0108961000000817,0,62,31,496,496,,
nn_linear,[],linear,5,5,4,0.1,1400,1120,1.0,0.0412158972058337,0.0008150594230816,4.769612300000063,-3575808,52,52,416,208,152.6,0.6
nn_32_relu,[32],ReLU,5,5,4,0.1,1400,1120,1.0,0.0104390928255031,0.000283267462627,3.13162310000007,-1445888,1162,1162,9296,4648,67.6,0.0
mle,,,1,5,4,1.0,600,480,1.0,0.1376510898246494,0.0095914663523343,0.011942099999942,0,62,31,496,496,,
nn_linear,[],linear,1,5,4,1.0,600,480,1.0,0.1398427318070081,0.0021985791622815,2.3413283999998384,-5238784,52,52,416,208,158.0,0.2
nn_32_relu,[32],ReLU,1,5,4,1.0,600,480,1.0,0.0205948406966119,0.0003316118400591,1.7599451999999474,-1662976,1162,1162,9296,4648,84.4,0.0
mle,,,1,5,4,1.0,1000,800,1.0,0.0287388546856471,0.0014383107864589,0.012102700000014,0,62,31,496,496,,
nn_linear,[],linear,1,5,4,1.0,1000,800,1.0,0.1459306647141223,0.0022444750813907,2.671645400000216,-2543616,52,52,416,208,117.6,0.4
nn_32_relu,[32],ReLU,1,5,4,1.0,1000,800,1.0,0.0127430431039584,0.0002790804053054,2.09139950000008,-2195456,1162,1162,9296,4648,63.4,0.0
mle,,,1,5,4,1.0,1400,1120,1.0,0.0251477032423775,0.0014518179202132,0.0118821000000934,0,62,31,496,496,,
nn_linear,[],linear,1,5,4,1.0,1400,1120,1.0,0.1407984534592703,0.0022675351498182,2.8531410000000506,-2088960,52,52,416,208,89.8,0.2
nn_32_relu,[32],ReLU,1,5,4,1.0,1400,1120,1.0,0.0108588755954446,0.000213136436117,2.7536412999997992,-1482752,1162,1162,9296,4648,60.6,0.0
mle,,,2,5,4,1.0,600,480,1.0,0.1758210331324681,0.0034853224115764,0.0098321999998916,0,62,31,496,496,,
nn_linear,[],linear,2,5,4,1.0,600,480,1.0,0.1314457755440919,0.0039688014629702,2.7262900999999147,-4304896,52,52,416,208,189.4,0.8
nn_32_relu,[32],ReLU,2,5,4,1.0,600,480,1.0,0.0691054413714886,0.0047689889944799,1.8820370999997067,-1593344,1162,1162,9296,4648,94.0,0.0
mle,,,2,5,4,1.0,1000,800,1.0,0.0884493778049111,0.005077664951056,0.0100182000001041,0,62,31,496,496,,
nn_linear,[],linear,2,5,4,1.0,1000,800,1.0,0.0789390189705381,0.0052101835813004,3.1224208000003277,-4849664,52,52,416,208,135.4,0.4
nn_32_relu,[32],ReLU,2,5,4,1.0,1000,800,1.0,0.0427048872644978,0.0030277968365229,2.307632799999737,-1605632,1162,1162,9296,4648,70.0,0.0
mle,,,2,5,4,1.0,1400,1120,1.0,0.0370335279378744,0.0017438337965841,0.0120539999998072,0,62,31,496,496,,
nn_linear,[],linear,2,5,4,1.0,1400,1120,1.0,0.0710296207940796,0.0055049951375615,5.036341300000004,-4235264,52,52,416,208,158.4,0.2
nn_32_relu,[32],ReLU,2,5,4,1.0,1400,1120,1.0,0.0207473113881576,0.0010580547163423,3.5222133999996004,-1171456,1162,1162,9296,4648,77.8,0.2
mle,,,3,5,4,1.0,600,480,1.0,0.0962004173490937,0.0035303046451204,0.0119356000000152,0,62,31,496,496,,
nn_linear,[],linear,3,5,4,1.0,600,480,1.0,0.1769860297868763,0.0032762773463965,2.2662571999999277,-3842048,52,52,416,208,157.6,0.4
nn_32_relu,[32],ReLU,3,5,4,1.0,600,480,1.0,0.0298010660136288,0.0009524107522612,1.9032432999997584,-1789952,1162,1162,9296,4648,92.2,0.0
mle,,,3,5,4,1.0,1000,800,1.0,0.096786376598185,0.0140550705288379,0.0113713000000643,0,62,31,496,496,,
nn_linear,[],linear,3,5,4,1.0,1000,800,1.0,0.1776419904292896,0.0033397544441607,2.9536998999997195,-2957312,52,52,416,208,130.0,0.2
nn_32_relu,[32],ReLU,3,5,4,1.0,1000,800,1.0,0.0254053557354387,0.0011078870800187,3.856351699999777,-2244608,1162,1162,9296,4648,117.6,0.0
mle,,,3,5,4,1.0,1400,1120,1.0,0.0514283682570404,0.0059196592205607,0.010238500000014,0,62,31,496,496,,
nn_linear,[],linear,3,5,4,1.0,1400,1120,1.0,0.1737589407491776,0.0035237382887783,4.121082099999967,-3096576,52,52,416,208,133.8,0.2
nn_32_relu,[32],ReLU,3,5,4,1.0,1400,1120,1.0,0.0151777041286781,0.0005745792298809,4.8319446000000426,-1368064,1162,1162,9296,4648,105.4,0.0
mle,,,4,5,4,1.0,600,480,1.0,0.0360977162421688,0.0017248969613245,0.0114524000000528,0,62,31,496,496,,
nn_linear,[],linear,4,5,4,1.0,600,480,1.0,0.1293126043388374,0.0011728959420893,2.080605000000105,-4259840,52,52,416,208,146.2,0.4
nn_32_relu,[32],ReLU,4,5,4,1.0,600,480,1.0,0.0475110284303836,0.0008496356493243,1.5662343999997574,-1593344,1162,1162,9296,4648,75.2,0.0
mle,,,4,5,4,1.0,1000,800,1.0,0.0390341947323192,0.0019174067038997,0.0112602000003789,0,62,31,496,496,,
nn_linear,[],linear,4,5,4,1.0,1000,800,1.0,0.1131230427841566,0.001150643072732,2.592559700000038,-3108864,52,52,416,208,112.2,0.0
nn_32_relu,[32],ReLU,4,5,4,1.0,1000,800,1.0,0.0375997768319565,0.0008497728526056,1.344537599999967,-2433024,1162,1162,9296,4648,41.8,0.0
mle,,,4,5,4,1.0,1400,1120,1.0,0.0274709049070957,0.001798084062335,0.0124492999998437,0,62,31,496,496,,
